d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
1,0,2,0
1,1,21,1
1,0,1,0
1,0,0,4
3,0,0,0
6,5,20,9
2,7,0,30
2,0,2,0
1,0,5,4
6,2,3,2
3,3,1,3
0,4,4,2
1,7,4,2
0,6,4,4
8,9,0,0
0,1,2,0
0,13,2,19
0,3,7,16
2,1,3,8
2,0,1,0
3,2,4,1
7,1,0,5
10,23,28,6
4,5,5,10
48,44,17,13
13,3,5,2
2,31,4,8
35,0,17,4
18,27,15,1
23,1,44,1
3,0,14,0
5,0,34,17
0,1,0,9
1,0,4,3
1,0,0,0
1,2,4,4
0,1,2,17
0,0,6,5
1,1,7,11
2,5,4,3
1,12,10,15
1,1,3,7
0,5,0,4
