d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
1,0,34,0
0,0,2,0
1,0,3,4
2,2,8,6
3,8,12,28
0,4,10,44
0,0,10,13
0,2,5,14
1,1,2,5
6,7,5,8
1,1,5,17
4,15,4,48
4,5,1,7
1,0,5,5
2,8,8,37
2,8,5,36
4,7,4,15
7,14,32,20
4,6,35,18
4,3,3,15
4,4,6,16
33,47,17,15
6,11,3,13
20,35,28,29
14,40,14,18
15,5,16,15
4,0,40,4
0,0,7,45
0,1,4,18
0,0,3,117
0,0,3,44
1,3,18,92
0,0,17,4
1,0,7,31
1,1,7,183
2,4,19,68
1,13,4,20
1,5,25,30
0,0,4,25
0,1,9,9
5,2,15,39
3,1,11,15
0,0,5,4
