honk_duration,edge_honk_duration
34,0
2,0
0,7
4,10
12,28
5,49
6,17
2,17
2,5
2,11
5,17
1,51
1,7
1,9
5,40
2,39
3,16
29,23
31,22
1,17
2,20
16,16
0,16
24,33
11,21
15,16
34,10
1,51
1,21
1,119
1,46
14,96
13,8
3,35
7,183
15,72
0,24
21,34
1,28
6,12
13,41
6,20
1,8
