#lat,long,speed,altitude,time,desc
23.5643649,87.28310036,0.0,62.0,09/13/2019 12:59:12,
23.56432069,87.28310911,4.977164858833854,52.0,09/13/2019 12:59:13,
23.56430245,87.28312799,2.79214395117754,49.0,09/13/2019 12:59:14,
23.56427114,87.28314845,4.048159901180744,51.0,09/13/2019 12:59:15,
23.56426504,87.28314781,0.6787391612907805,51.0,09/13/2019 12:59:16,
23.56427972,87.28316809,2.6324828436934435,50.0,09/13/2019 12:59:17,
23.56427589,87.28317717,1.0194308531905183,51.0,09/13/2019 12:59:18,
23.56427351,87.28317548,0.31503597295302976,50.0,09/13/2019 12:59:19,Busy Road_1+
23.5642706,87.28317496,0.3266312470510239,49.0,09/13/2019 12:59:20,Busy Road_1+
23.56427206,87.28319513,2.0655229107744812,51.0,09/13/2019 12:59:21,Busy Road_1+
23.56425558,87.28319571,1.8261525282475806,51.0,09/13/2019 12:59:22,Busy Road_1+
23.5642539,87.28319628,0.19495094480482578,51.0,09/13/2019 12:59:23,Busy Road_1+
23.56423204,87.28319089,2.4827856043363803,50.0,09/13/2019 12:59:24,Busy Road_1+
23.56422966,87.28320238,1.2022814871842349,48.0,09/13/2019 12:59:25,Busy Road_1+
23.56422421,87.28320028,0.6405425126567106,48.0,09/13/2019 12:59:26,Busy Road_1+
23.56423061,87.28320099,0.7125091408690596,50.0,09/13/2019 12:59:27,Busy Road_1+
23.56423096,87.28319964,0.1431708457979399,50.0,09/13/2019 12:59:28,Busy Road_1+
23.56423393,87.28319935,0.33026303601691737,50.0,09/13/2019 12:59:29,Busy Road_1+
23.56423473,87.28320249,0.3325861362933069,51.0,09/13/2019 12:59:30,Busy Road_1+
23.56422962,87.28320273,0.5664726539214824,50.0,09/13/2019 12:59:31,Busy Road_1+
23.56423181,87.28320293,0.24340470691645627,50.0,09/13/2019 12:59:32,Busy Road_1+
23.56423205,87.28320331,0.04702716469592852,50.0,09/13/2019 12:59:33,Busy Road_1+
23.56421609,87.28324904,4.992057309686268,51.0,09/13/2019 12:59:34,Busy Road_1+
23.56420782,87.28328598,3.8808891057073267,51.0,09/13/2019 12:59:35,Busy Road_1+
23.56419804,87.28330263,2.0155945405439963,52.0,09/13/2019 12:59:36,Busy Road_1+
23.5641945,87.28332778,2.5973613658317416,53.0,09/13/2019 12:59:37,Busy Road_1+
23.56419724,87.2833347,0.7688903415656163,53.0,09/13/2019 12:59:38,Busy Road_1+
