wifi_count,edge_wifi_count
20,0
0,13
3,9
0,8
0,1
0,1
0,6
0,12
0,3
7,0
3,0
9,3
9,21
2,12
30,2
3,18
5,4
0,7
0,1
0,1
0,1
0,7
4,4
0,0
0,0
1,6
1,5
0,5
0,6
0,1
0,3
0,0
1,0
0,8
2,0
