honk_duration,edge_honk_duration
27,0
0,9
3,0
1,1
0,0
0,14
0,19
0,18
0,1
47,6
0,1
45,2
35,6
0,1
26,3
7,10
7,13
0,0
0,0
1,0
0,1
0,6
7,6
0,0
0,0
0,4
0,3
2,0
0,1
0,1
2,1
12,1
16,9
0,17
7,7
