wifi_count,edge_wifi_count
5,0
4,4
2,5
0,2
0,1
0,0
1,1
2,9
1,6
0,0
0,0
1,2
0,1
0,0
1,0
3,0
0,0
2,1
1,4
0,1
0,1
9,1
10,4
0,2
1,36
39,61
9,59
10,28
0,17
7,16
0,2
0,0
4,9
4,10
13,2
0,0
2,3
2,9
1,10
4,6
3,2
2,2
0,0
0,0
2,1
2,1
0,0
0,2
2,4
0,1
0,1
0,6
1,6
0,5
